Time [s],SER,CLK,RCK
2026-01-30T14:06:06.228668438+00:00,1,1,0
2026-01-30T14:06:06.228678938+00:00,1,0,0
2026-01-30T14:06:06.228690750+00:00,1,1,0
2026-01-30T14:06:06.228701250+00:00,1,0,0
2026-01-30T14:06:06.228749812+00:00,1,1,0
2026-01-30T14:06:06.228760375+00:00,1,0,0
2026-01-30T14:06:06.228772125+00:00,1,1,0
2026-01-30T14:06:06.228782688+00:00,1,0,0
2026-01-30T14:06:06.228794438+00:00,1,1,0
2026-01-30T14:06:06.230080500+00:00,1,1,1
2026-01-30T14:06:06.230087000+00:00,1,0,1
2026-01-30T14:06:06.230098875+00:00,1,1,1
2026-01-30T14:06:06.230146063+00:00,1,0,1
2026-01-30T14:06:06.230148000+00:00,0,0,1
2026-01-30T14:06:06.230157687+00:00,0,1,1
2026-01-30T14:06:06.230168188+00:00,0,0,1
2026-01-30T14:06:06.230169937+00:00,1,0,1
2026-01-30T14:06:06.230180000+00:00,1,1,1
2026-01-30T14:06:06.230190500+00:00,1,0,1
2026-01-30T14:06:06.230202312+00:00,1,1,1
2026-01-30T14:06:06.230212813+00:00,1,0,1
2026-01-30T14:06:06.230224625+00:00,1,1,1
2026-01-30T14:06:06.230235125+00:00,1,0,1
2026-01-30T14:06:06.230246937+00:00,1,1,1
2026-01-30T14:06:06.230257438+00:00,1,0,1
2026-01-30T14:06:06.230269250+00:00,1,1,1
2026-01-30T14:06:06.230279750+00:00,1,0,1
2026-01-30T14:06:06.230291562+00:00,1,1,1
2026-01-30T14:06:06.230579437+00:00,1,1,0
2026-01-30T14:06:06.230584125+00:00,1,0,0
2026-01-30T14:06:06.230596000+00:00,1,1,0
2026-01-30T14:06:06.230606500+00:00,1,0,0
2026-01-30T14:06:06.230618313+00:00,1,1,0
2026-01-30T14:06:06.230628813+00:00,1,0,0
2026-01-30T14:06:06.230640625+00:00,1,1,0
2026-01-30T14:06:06.230651125+00:00,1,0,0
2026-01-30T14:06:06.230662938+00:00,1,1,0
2026-01-30T14:06:06.230673438+00:00,1,0,0
2026-01-30T14:06:06.230685250+00:00,1,1,0
2026-01-30T14:06:06.230695750+00:00,1,0,0
2026-01-30T14:06:06.230744250+00:00,1,1,0
2026-01-30T14:06:06.230754812+00:00,1,0,0
2026-01-30T14:06:06.230766563+00:00,1,1,0
2026-01-30T14:06:06.230777125+00:00,1,0,0
2026-01-30T14:06:06.230788875+00:00,1,1,0
2026-01-30T14:06:06.232074937+00:00,1,1,1
2026-01-30T14:06:06.232081437+00:00,1,0,1
2026-01-30T14:06:06.232083562+00:00,0,0,1
2026-01-30T14:06:06.232093188+00:00,0,1,1
2026-01-30T14:06:06.232140625+00:00,0,0,1
2026-01-30T14:06:06.232142375+00:00,1,0,1
2026-01-30T14:06:06.232152375+00:00,1,1,1
2026-01-30T14:06:06.232162938+00:00,1,0,1
2026-01-30T14:06:06.232174687+00:00,1,1,1
2026-01-30T14:06:06.232185250+00:00,1,0,1
2026-01-30T14:06:06.232197000+00:00,1,1,1
2026-01-30T14:06:06.232207563+00:00,1,0,1
2026-01-30T14:06:06.232219312+00:00,1,1,1
2026-01-30T14:06:06.232229875+00:00,1,0,1
2026-01-30T14:06:06.232241625+00:00,1,1,1
2026-01-30T14:06:06.232252125+00:00,1,0,1
2026-01-30T14:06:06.232263937+00:00,1,1,1
2026-01-30T14:06:06.232274437+00:00,1,0,1
2026-01-30T14:06:06.232286250+00:00,1,1,1
2026-01-30T14:06:06.232573875+00:00,1,1,0
2026-01-30T14:06:06.232578563+00:00,1,0,0
2026-01-30T14:06:06.232590437+00:00,1,1,0
2026-01-30T14:06:06.232600937+00:00,1,0,0
2026-01-30T14:06:06.232602938+00:00,0,0,0
2026-01-30T14:06:06.232612625+00:00,0,1,0
2026-01-30T14:06:06.232623125+00:00,0,0,0
2026-01-30T14:06:06.232624875+00:00,1,0,0
2026-01-30T14:06:06.232634937+00:00,1,1,0
2026-01-30T14:06:06.232645437+00:00,1,0,0
2026-01-30T14:06:06.232657250+00:00,1,1,0
2026-01-30T14:06:06.232667750+00:00,1,0,0
2026-01-30T14:06:06.232679563+00:00,1,1,0
2026-01-30T14:06:06.232690063+00:00,1,0,0
2026-01-30T14:06:06.232692063+00:00,0,0,0
2026-01-30T14:06:06.232738625+00:00,0,1,0
2026-01-30T14:06:06.232749125+00:00,0,0,0
2026-01-30T14:06:06.232750875+00:00,1,0,0
2026-01-30T14:06:06.232760937+00:00,1,1,0
2026-01-30T14:06:06.232771437+00:00,1,0,0
2026-01-30T14:06:06.232783250+00:00,1,1,0
2026-01-30T14:06:06.234069313+00:00,1,1,1
2026-01-30T14:06:06.234075750+00:00,1,0,1
2026-01-30T14:06:06.234087687+00:00,1,1,1
2026-01-30T14:06:06.234098188+00:00,1,0,1
2026-01-30T14:06:06.234146750+00:00,1,1,1
2026-01-30T14:06:06.234157250+00:00,1,0,1
2026-01-30T14:06:06.234169062+00:00,1,1,1
2026-01-30T14:06:06.234179562+00:00,1,0,1
2026-01-30T14:06:06.234191375+00:00,1,1,1
2026-01-30T14:06:06.234201875+00:00,1,0,1
2026-01-30T14:06:06.234203875+00:00,0,0,1
2026-01-30T14:06:06.234213500+00:00,0,1,1
2026-01-30T14:06:06.234224063+00:00,0,0,1
2026-01-30T14:06:06.234225812+00:00,1,0,1
2026-01-30T14:06:06.234235812+00:00,1,1,1
2026-01-30T14:06:06.234246375+00:00,1,0,1
2026-01-30T14:06:06.234258125+00:00,1,1,1
2026-01-30T14:06:06.234268688+00:00,1,0,1
2026-01-30T14:06:06.234280437+00:00,1,1,1
2026-01-30T14:06:06.234568188+00:00,1,1,0
2026-01-30T14:06:06.234572812+00:00,1,0,0
2026-01-30T14:06:06.234584687+00:00,1,1,0
2026-01-30T14:06:06.234595250+00:00,1,0,0
2026-01-30T14:06:06.234607000+00:00,1,1,0
2026-01-30T14:06:06.234617563+00:00,1,0,0
2026-01-30T14:06:06.234629312+00:00,1,1,0
2026-01-30T14:06:06.234639875+00:00,1,0,0
2026-01-30T14:06:06.234651625+00:00,1,1,0
2026-01-30T14:06:06.234662188+00:00,1,0,0
2026-01-30T14:06:06.234673937+00:00,1,1,0
2026-01-30T14:06:06.234684437+00:00,1,0,0
2026-01-30T14:06:06.234696250+00:00,1,1,0
2026-01-30T14:06:06.234743500+00:00,1,0,0
2026-01-30T14:06:06.234755313+00:00,1,1,0
2026-01-30T14:06:06.234765813+00:00,1,0,0
2026-01-30T14:06:06.234777625+00:00,1,1,0
2026-01-30T14:06:06.236063750+00:00,1,1,1
2026-01-30T14:06:06.236070187+00:00,1,0,1
2026-01-30T14:06:06.236082125+00:00,1,1,1
2026-01-30T14:06:06.236092625+00:00,1,0,1
2026-01-30T14:06:06.236141062+00:00,1,1,1
2026-01-30T14:06:06.236151562+00:00,1,0,1
2026-01-30T14:06:06.236153563+00:00,0,0,1
2026-01-30T14:06:06.236163250+00:00,0,1,1
2026-01-30T14:06:06.236173750+00:00,0,0,1
2026-01-30T14:06:06.236175500+00:00,1,0,1
2026-01-30T14:06:06.236185562+00:00,1,1,1
2026-01-30T14:06:06.236196062+00:00,1,0,1
2026-01-30T14:06:06.236207875+00:00,1,1,1
2026-01-30T14:06:06.236218375+00:00,1,0,1
2026-01-30T14:06:06.236230188+00:00,1,1,1
2026-01-30T14:06:06.236240688+00:00,1,0,1
2026-01-30T14:06:06.236252438+00:00,1,1,1
2026-01-30T14:06:06.236263000+00:00,1,0,1
2026-01-30T14:06:06.236274750+00:00,1,1,1
2026-01-30T14:06:06.236562750+00:00,1,1,0
2026-01-30T14:06:06.236567375+00:00,1,0,0
2026-01-30T14:06:06.236579250+00:00,1,1,0
2026-01-30T14:06:06.236589813+00:00,1,0,0
2026-01-30T14:06:06.236601563+00:00,1,1,0
2026-01-30T14:06:06.236612125+00:00,1,0,0
2026-01-30T14:06:06.236623937+00:00,1,1,0
2026-01-30T14:06:06.236634437+00:00,1,0,0
2026-01-30T14:06:06.236646250+00:00,1,1,0
2026-01-30T14:06:06.236656750+00:00,1,0,0
2026-01-30T14:06:06.236668562+00:00,1,1,0
2026-01-30T14:06:06.236679063+00:00,1,0,0
2026-01-30T14:06:06.236690875+00:00,1,1,0
2026-01-30T14:06:06.236738188+00:00,1,0,0
2026-01-30T14:06:06.236749937+00:00,1,1,0
2026-01-30T14:06:06.236760500+00:00,1,0,0
2026-01-30T14:06:06.236772250+00:00,1,1,0
2026-01-30T14:06:06.238058438+00:00,1,1,1
2026-01-30T14:06:06.238065875+00:00,1,0,1
2026-01-30T14:06:06.238077812+00:00,1,1,1
2026-01-30T14:06:06.238088313+00:00,1,0,1
2026-01-30T14:06:06.238136875+00:00,1,1,1
2026-01-30T14:06:06.238147438+00:00,1,0,1
2026-01-30T14:06:06.238159187+00:00,1,1,1
2026-01-30T14:06:06.238169750+00:00,1,0,1
2026-01-30T14:06:06.238181500+00:00,1,1,1
2026-01-30T14:06:06.238192000+00:00,1,0,1
2026-01-30T14:06:06.238203812+00:00,1,1,1
2026-01-30T14:06:06.238214375+00:00,1,0,1
2026-01-30T14:06:06.238226125+00:00,1,1,1
2026-01-30T14:06:06.238236625+00:00,1,0,1
2026-01-30T14:06:06.238248437+00:00,1,1,1
2026-01-30T14:06:06.238259000+00:00,1,0,1
2026-01-30T14:06:06.238260937+00:00,0,0,1
2026-01-30T14:06:06.238270625+00:00,0,1,1
2026-01-30T14:06:06.238557438+00:00,0,1,0
2026-01-30T14:06:06.238562062+00:00,0,0,0
2026-01-30T14:06:06.238573875+00:00,0,1,0
2026-01-30T14:06:06.238584375+00:00,0,0,0
2026-01-30T14:06:06.238596063+00:00,0,1,0
2026-01-30T14:06:06.238606562+00:00,0,0,0
2026-01-30T14:06:06.238618250+00:00,0,1,0
2026-01-30T14:06:06.238628750+00:00,0,0,0
2026-01-30T14:06:06.238630500+00:00,1,0,0
2026-01-30T14:06:06.238640500+00:00,1,1,0
2026-01-30T14:06:06.238651063+00:00,1,0,0
2026-01-30T14:06:06.238653062+00:00,0,0,0
2026-01-30T14:06:06.238662750+00:00,0,1,0
2026-01-30T14:06:06.238673250+00:00,0,0,0
2026-01-30T14:06:06.238675000+00:00,1,0,0
2026-01-30T14:06:06.238685000+00:00,1,1,0
2026-01-30T14:06:06.238732187+00:00,1,0,0
2026-01-30T14:06:06.238734187+00:00,0,0,0
2026-01-30T14:06:06.238743875+00:00,0,1,0
2026-01-30T14:06:06.238754375+00:00,0,0,0
2026-01-30T14:06:06.238766000+00:00,0,1,0
2026-01-30T14:06:06.240052938+00:00,0,1,1
2026-01-30T14:06:06.240059437+00:00,0,0,1
2026-01-30T14:06:06.240061312+00:00,1,0,1
2026-01-30T14:06:06.240071312+00:00,1,1,1
2026-01-30T14:06:06.240081875+00:00,1,0,1
2026-01-30T14:06:06.240130375+00:00,1,1,1
2026-01-30T14:06:06.240140937+00:00,1,0,1
2026-01-30T14:06:06.240152688+00:00,1,1,1
2026-01-30T14:06:06.240163250+00:00,1,0,1
2026-01-30T14:06:06.240175000+00:00,1,1,1
2026-01-30T14:06:06.240185562+00:00,1,0,1
2026-01-30T14:06:06.240197313+00:00,1,1,1
2026-01-30T14:06:06.240207875+00:00,1,0,1
2026-01-30T14:06:06.240219625+00:00,1,1,1
2026-01-30T14:06:06.240230188+00:00,1,0,1
2026-01-30T14:06:06.240232187+00:00,0,0,1
2026-01-30T14:06:06.240241812+00:00,0,1,1
2026-01-30T14:06:06.240252375+00:00,0,0,1
2026-01-30T14:06:06.240254125+00:00,1,0,1
2026-01-30T14:06:06.240264125+00:00,1,1,1
2026-01-30T14:06:06.240551875+00:00,1,1,0
2026-01-30T14:06:06.240556563+00:00,1,0,0
2026-01-30T14:06:06.240558625+00:00,0,0,0
2026-01-30T14:06:06.240568312+00:00,0,1,0
2026-01-30T14:06:06.240578875+00:00,0,0,0
2026-01-30T14:06:06.240580625+00:00,1,0,0
2026-01-30T14:06:06.240590625+00:00,1,1,0
2026-01-30T14:06:06.240601125+00:00,1,0,0
2026-01-30T14:06:06.240603125+00:00,0,0,0
2026-01-30T14:06:06.240612812+00:00,0,1,0
2026-01-30T14:06:06.240623375+00:00,0,0,0
2026-01-30T14:06:06.240625125+00:00,1,0,0
2026-01-30T14:06:06.240635125+00:00,1,1,0
2026-01-30T14:06:06.240645625+00:00,1,0,0
2026-01-30T14:06:06.240647625+00:00,0,0,0
2026-01-30T14:06:06.240657312+00:00,0,1,0
2026-01-30T14:06:06.240667812+00:00,0,0,0
2026-01-30T14:06:06.240679500+00:00,0,1,0
2026-01-30T14:06:06.240732250+00:00,0,0,0
2026-01-30T14:06:06.240743938+00:00,0,1,0
2026-01-30T14:06:06.240754437+00:00,0,0,0
2026-01-30T14:06:06.240766125+00:00,0,1,0
2026-01-30T14:06:06.242047562+00:00,0,1,1
2026-01-30T14:06:06.242054062+00:00,0,0,1
2026-01-30T14:06:06.242055937+00:00,1,0,1
2026-01-30T14:06:06.242065937+00:00,1,1,1
2026-01-30T14:06:06.242076500+00:00,1,0,1
2026-01-30T14:06:06.242124937+00:00,1,1,1
2026-01-30T14:06:06.242135437+00:00,1,0,1
2026-01-30T14:06:06.242147250+00:00,1,1,1
2026-01-30T14:06:06.242157750+00:00,1,0,1
2026-01-30T14:06:06.242159750+00:00,0,0,1
2026-01-30T14:06:06.242169375+00:00,0,1,1
2026-01-30T14:06:06.242179938+00:00,0,0,1
2026-01-30T14:06:06.242181687+00:00,1,0,1
2026-01-30T14:06:06.242191688+00:00,1,1,1
2026-01-30T14:06:06.242202250+00:00,1,0,1
2026-01-30T14:06:06.242214000+00:00,1,1,1
2026-01-30T14:06:06.242224562+00:00,1,0,1
2026-01-30T14:06:06.242236312+00:00,1,1,1
2026-01-30T14:06:06.242246875+00:00,1,0,1
2026-01-30T14:06:06.242258625+00:00,1,1,1
2026-01-30T14:06:06.242546625+00:00,1,1,0
2026-01-30T14:06:06.242551250+00:00,1,0,0
2026-01-30T14:06:06.242563125+00:00,1,1,0
2026-01-30T14:06:06.242573688+00:00,1,0,0
2026-01-30T14:06:06.242585437+00:00,1,1,0
2026-01-30T14:06:06.242596000+00:00,1,0,0
2026-01-30T14:06:06.242607750+00:00,1,1,0
2026-01-30T14:06:06.242618250+00:00,1,0,0
2026-01-30T14:06:06.242630062+00:00,1,1,0
2026-01-30T14:06:06.242640625+00:00,1,0,0
2026-01-30T14:06:06.242652375+00:00,1,1,0
2026-01-30T14:06:06.242662938+00:00,1,0,0
2026-01-30T14:06:06.242674687+00:00,1,1,0
2026-01-30T14:06:06.242722000+00:00,1,0,0
2026-01-30T14:06:06.242733813+00:00,1,1,0
2026-01-30T14:06:06.242744313+00:00,1,0,0
2026-01-30T14:06:06.242756125+00:00,1,1,0
2026-01-30T14:06:06.243787437+00:00,1,1,1
2026-01-30T14:06:06.243787500+00:00,1,1,0
2026-01-30T14:06:06.244042250+00:00,1,1,1
2026-01-30T14:06:06.244048750+00:00,1,0,1
2026-01-30T14:06:06.244060625+00:00,1,1,1
2026-01-30T14:06:06.244071188+00:00,1,0,1
2026-01-30T14:06:06.244073188+00:00,0,0,1
2026-01-30T14:06:06.244119500+00:00,0,1,1
2026-01-30T14:06:06.244130000+00:00,0,0,1
2026-01-30T14:06:06.244131750+00:00,1,0,1
2026-01-30T14:06:06.244141750+00:00,1,1,1
2026-01-30T14:06:06.244152313+00:00,1,0,1
2026-01-30T14:06:06.244164063+00:00,1,1,1
2026-01-30T14:06:06.244174625+00:00,1,0,1
2026-01-30T14:06:06.244186375+00:00,1,1,1
2026-01-30T14:06:06.244196937+00:00,1,0,1
2026-01-30T14:06:06.244208687+00:00,1,1,1
2026-01-30T14:06:06.244219250+00:00,1,0,1
2026-01-30T14:06:06.244231000+00:00,1,1,1
2026-01-30T14:06:06.244241563+00:00,1,0,1
2026-01-30T14:06:06.244253313+00:00,1,1,1
2026-01-30T14:06:06.244541250+00:00,1,1,0
2026-01-30T14:06:06.244545875+00:00,1,0,0
2026-01-30T14:06:06.244557812+00:00,1,1,0
2026-01-30T14:06:06.244568312+00:00,1,0,0
2026-01-30T14:06:06.244580125+00:00,1,1,0
2026-01-30T14:06:06.244590625+00:00,1,0,0
2026-01-30T14:06:06.244602437+00:00,1,1,0
2026-01-30T14:06:06.244612938+00:00,1,0,0
2026-01-30T14:06:06.244624750+00:00,1,1,0
2026-01-30T14:06:06.244635250+00:00,1,0,0
2026-01-30T14:06:06.244647062+00:00,1,1,0
2026-01-30T14:06:06.244657500+00:00,1,0,0
2026-01-30T14:06:06.244657562+00:00,1,1,0
2026-01-30T14:06:06.244657625+00:00,1,0,0
2026-01-30T14:06:06.244669312+00:00,1,1,0
2026-01-30T14:06:06.244716750+00:00,1,0,0
2026-01-30T14:06:06.244728500+00:00,1,1,0
2026-01-30T14:06:06.244739062+00:00,1,0,0
2026-01-30T14:06:06.244750813+00:00,1,1,0
2026-01-30T14:06:06.246036875+00:00,1,1,1
2026-01-30T14:06:06.246043313+00:00,1,0,1
2026-01-30T14:06:06.246045438+00:00,0,0,1
2026-01-30T14:06:06.246055125+00:00,0,1,1
2026-01-30T14:06:06.246065625+00:00,0,0,1
2026-01-30T14:06:06.246067375+00:00,1,0,1
2026-01-30T14:06:06.246114188+00:00,1,1,1
2026-01-30T14:06:06.246124750+00:00,1,0,1
2026-01-30T14:06:06.246136500+00:00,1,1,1
2026-01-30T14:06:06.246147062+00:00,1,0,1
2026-01-30T14:06:06.246158813+00:00,1,1,1
2026-01-30T14:06:06.246169375+00:00,1,0,1
2026-01-30T14:06:06.246181125+00:00,1,1,1
2026-01-30T14:06:06.246191625+00:00,1,0,1
2026-01-30T14:06:06.246203438+00:00,1,1,1
2026-01-30T14:06:06.246214000+00:00,1,0,1
2026-01-30T14:06:06.246225750+00:00,1,1,1
2026-01-30T14:06:06.246236312+00:00,1,0,1
2026-01-30T14:06:06.246248063+00:00,1,1,1
2026-01-30T14:06:06.246535938+00:00,1,1,0
2026-01-30T14:06:06.246540563+00:00,1,0,0
2026-01-30T14:06:06.246552437+00:00,1,1,0
2026-01-30T14:06:06.246563000+00:00,1,0,0
2026-01-30T14:06:06.246565000+00:00,0,0,0
2026-01-30T14:06:06.246574625+00:00,0,1,0
2026-01-30T14:06:06.246585188+00:00,0,0,0
2026-01-30T14:06:06.246586937+00:00,1,0,0
2026-01-30T14:06:06.246596937+00:00,1,1,0
2026-01-30T14:06:06.246607500+00:00,1,0,0
2026-01-30T14:06:06.246619250+00:00,1,1,0
2026-01-30T14:06:06.246629813+00:00,1,0,0
2026-01-30T14:06:06.246641563+00:00,1,1,0
2026-01-30T14:06:06.246652125+00:00,1,0,0
2026-01-30T14:06:06.246654125+00:00,0,0,0
2026-01-30T14:06:06.246663750+00:00,0,1,0
2026-01-30T14:06:06.246711062+00:00,0,0,0
2026-01-30T14:06:06.246712813+00:00,1,0,0
2026-01-30T14:06:06.246722875+00:00,1,1,0
2026-01-30T14:06:06.246733375+00:00,1,0,0
2026-01-30T14:06:06.246745125+00:00,1,1,0
2026-01-30T14:06:06.248049313+00:00,1,1,1
2026-01-30T14:06:06.248055812+00:00,1,0,1
2026-01-30T14:06:06.248104500+00:00,1,1,1
2026-01-30T14:06:06.248115000+00:00,1,0,1
2026-01-30T14:06:06.248126813+00:00,1,1,1
2026-01-30T14:06:06.248137312+00:00,1,0,1
2026-01-30T14:06:06.248149063+00:00,1,1,1
2026-01-30T14:06:06.248159625+00:00,1,0,1
2026-01-30T14:06:06.248171375+00:00,1,1,1
2026-01-30T14:06:06.248181937+00:00,1,0,1
2026-01-30T14:06:06.248183938+00:00,0,0,1
2026-01-30T14:06:06.248193625+00:00,0,1,1
2026-01-30T14:06:06.248204125+00:00,0,0,1
2026-01-30T14:06:06.248205875+00:00,1,0,1
2026-01-30T14:06:06.248215875+00:00,1,1,1
2026-01-30T14:06:06.248226437+00:00,1,0,1
2026-01-30T14:06:06.248238187+00:00,1,1,1
2026-01-30T14:06:06.248248750+00:00,1,0,1
2026-01-30T14:06:06.248260500+00:00,1,1,1
2026-01-30T14:06:06.248530625+00:00,1,1,0
2026-01-30T14:06:06.248535250+00:00,1,0,0
2026-01-30T14:06:06.248547125+00:00,1,1,0
2026-01-30T14:06:06.248557687+00:00,1,0,0
2026-01-30T14:06:06.248569438+00:00,1,1,0
2026-01-30T14:06:06.248580000+00:00,1,0,0
2026-01-30T14:06:06.248591750+00:00,1,1,0
2026-01-30T14:06:06.248602312+00:00,1,0,0
2026-01-30T14:06:06.248614063+00:00,1,1,0
2026-01-30T14:06:06.248624625+00:00,1,0,0
2026-01-30T14:06:06.248636375+00:00,1,1,0
2026-01-30T14:06:06.248646937+00:00,1,0,0
2026-01-30T14:06:06.248658688+00:00,1,1,0
2026-01-30T14:06:06.248706000+00:00,1,0,0
2026-01-30T14:06:06.248717750+00:00,1,1,0
2026-01-30T14:06:06.248728312+00:00,1,0,0
2026-01-30T14:06:06.248740063+00:00,1,1,0
2026-01-30T14:06:06.250026188+00:00,1,1,1
2026-01-30T14:06:06.250032625+00:00,1,0,1
2026-01-30T14:06:06.250044562+00:00,1,1,1
2026-01-30T14:06:06.250055063+00:00,1,0,1
2026-01-30T14:06:06.250103625+00:00,1,1,1
2026-01-30T14:06:06.250114188+00:00,1,0,1
2026-01-30T14:06:06.250116125+00:00,0,0,1
2026-01-30T14:06:06.250125813+00:00,0,1,1
2026-01-30T14:06:06.250136312+00:00,0,0,1
2026-01-30T14:06:06.250138062+00:00,1,0,1
2026-01-30T14:06:06.250148125+00:00,1,1,1
2026-01-30T14:06:06.250158625+00:00,1,0,1
2026-01-30T14:06:06.250170438+00:00,1,1,1
2026-01-30T14:06:06.250180938+00:00,1,0,1
2026-01-30T14:06:06.250192750+00:00,1,1,1
2026-01-30T14:06:06.250203250+00:00,1,0,1
2026-01-30T14:06:06.250215062+00:00,1,1,1
2026-01-30T14:06:06.250225562+00:00,1,0,1
2026-01-30T14:06:06.250237375+00:00,1,1,1
2026-01-30T14:06:06.250525188+00:00,1,1,0
2026-01-30T14:06:06.250529875+00:00,1,0,0
2026-01-30T14:06:06.250541750+00:00,1,1,0
2026-01-30T14:06:06.250552312+00:00,1,0,0
2026-01-30T14:06:06.250564063+00:00,1,1,0
2026-01-30T14:06:06.250574625+00:00,1,0,0
2026-01-30T14:06:06.250586375+00:00,1,1,0
2026-01-30T14:06:06.250596937+00:00,1,0,0
2026-01-30T14:06:06.250608688+00:00,1,1,0
2026-01-30T14:06:06.250619250+00:00,1,0,0
2026-01-30T14:06:06.250631000+00:00,1,1,0
2026-01-30T14:06:06.250641562+00:00,1,0,0
2026-01-30T14:06:06.250653313+00:00,1,1,0
2026-01-30T14:06:06.250700750+00:00,1,0,0
2026-01-30T14:06:06.250712562+00:00,1,1,0
2026-01-30T14:06:06.250723062+00:00,1,0,0
2026-01-30T14:06:06.250734812+00:00,1,1,0
2026-01-30T14:06:06.252020937+00:00,1,1,1
2026-01-30T14:06:06.252028437+00:00,1,0,1
2026-01-30T14:06:06.252040313+00:00,1,1,1
2026-01-30T14:06:06.252050875+00:00,1,0,1
2026-01-30T14:06:06.252099375+00:00,1,1,1
2026-01-30T14:06:06.252109937+00:00,1,0,1
2026-01-30T14:06:06.252121688+00:00,1,1,1
2026-01-30T14:06:06.252132250+00:00,1,0,1
2026-01-30T14:06:06.252144000+00:00,1,1,1
2026-01-30T14:06:06.252154562+00:00,1,0,1
2026-01-30T14:06:06.252166312+00:00,1,1,1
2026-01-30T14:06:06.252176875+00:00,1,0,1
2026-01-30T14:06:06.252188625+00:00,1,1,1
2026-01-30T14:06:06.252199187+00:00,1,0,1
2026-01-30T14:06:06.252210938+00:00,1,1,1
2026-01-30T14:06:06.252221500+00:00,1,0,1
2026-01-30T14:06:06.252223437+00:00,0,0,1
2026-01-30T14:06:06.252233125+00:00,0,1,1
2026-01-30T14:06:06.252519937+00:00,0,1,0
2026-01-30T14:06:06.252524625+00:00,0,0,0
2026-01-30T14:06:06.252536375+00:00,0,1,0
2026-01-30T14:06:06.252546938+00:00,0,0,0
2026-01-30T14:06:06.252558562+00:00,0,1,0
2026-01-30T14:06:06.252569125+00:00,0,0,0
2026-01-30T14:06:06.252580750+00:00,0,1,0
2026-01-30T14:06:06.252591312+00:00,0,0,0
2026-01-30T14:06:06.252593062+00:00,1,0,0
2026-01-30T14:06:06.252603063+00:00,1,1,0
2026-01-30T14:06:06.252613625+00:00,1,0,0
2026-01-30T14:06:06.252615625+00:00,0,0,0
2026-01-30T14:06:06.252625250+00:00,0,1,0
2026-01-30T14:06:06.252635813+00:00,0,0,0
2026-01-30T14:06:06.252637500+00:00,1,0,0
2026-01-30T14:06:06.252647562+00:00,1,1,0
2026-01-30T14:06:06.252694875+00:00,1,0,0
2026-01-30T14:06:06.252696687+00:00,0,0,0
2026-01-30T14:06:06.252696812+00:00,1,0,0
2026-01-30T14:06:06.252696875+00:00,0,0,0
2026-01-30T14:06:06.252706500+00:00,0,1,0
2026-01-30T14:06:06.252717062+00:00,0,0,0
2026-01-30T14:06:06.252728688+00:00,0,1,0
2026-01-30T14:06:06.254015625+00:00,0,1,1
2026-01-30T14:06:06.254022125+00:00,0,0,1
2026-01-30T14:06:06.254024000+00:00,1,0,1
2026-01-30T14:06:06.254034000+00:00,1,1,1
2026-01-30T14:06:06.254044500+00:00,1,0,1
2026-01-30T14:06:06.254092937+00:00,1,1,1
2026-01-30T14:06:06.254103438+00:00,1,0,1
2026-01-30T14:06:06.254115250+00:00,1,1,1
2026-01-30T14:06:06.254125750+00:00,1,0,1
2026-01-30T14:06:06.254137563+00:00,1,1,1
2026-01-30T14:06:06.254148062+00:00,1,0,1
2026-01-30T14:06:06.254159812+00:00,1,1,1
2026-01-30T14:06:06.254170375+00:00,1,0,1
2026-01-30T14:06:06.254182125+00:00,1,1,1
2026-01-30T14:06:06.254192688+00:00,1,0,1
2026-01-30T14:06:06.254194688+00:00,0,0,1
2026-01-30T14:06:06.254204313+00:00,0,1,1
2026-01-30T14:06:06.254214875+00:00,0,0,1
2026-01-30T14:06:06.254216625+00:00,1,0,1
2026-01-30T14:06:06.254226625+00:00,1,1,1
2026-01-30T14:06:06.254514625+00:00,1,1,0
2026-01-30T14:06:06.254519250+00:00,1,0,0
2026-01-30T14:06:06.254521375+00:00,0,0,0
2026-01-30T14:06:06.254531000+00:00,0,1,0
2026-01-30T14:06:06.254541562+00:00,0,0,0
2026-01-30T14:06:06.254543313+00:00,1,0,0
2026-01-30T14:06:06.254553312+00:00,1,1,0
2026-01-30T14:06:06.254563875+00:00,1,0,0
2026-01-30T14:06:06.254565813+00:00,0,0,0
2026-01-30T14:06:06.254575500+00:00,0,1,0
2026-01-30T14:06:06.254586062+00:00,0,0,0
2026-01-30T14:06:06.254587813+00:00,1,0,0
2026-01-30T14:06:06.254597812+00:00,1,1,0
2026-01-30T14:06:06.254608375+00:00,1,0,0
2026-01-30T14:06:06.254610375+00:00,0,0,0
2026-01-30T14:06:06.254620000+00:00,0,1,0
2026-01-30T14:06:06.254630563+00:00,0,0,0
2026-01-30T14:06:06.254642188+00:00,0,1,0
2026-01-30T14:06:06.254689500+00:00,0,0,0
2026-01-30T14:06:06.254701125+00:00,0,1,0
2026-01-30T14:06:06.254711687+00:00,0,0,0
2026-01-30T14:06:06.254723313+00:00,0,1,0
2026-01-30T14:06:06.256010187+00:00,0,1,1
2026-01-30T14:06:06.256016687+00:00,0,0,1
2026-01-30T14:06:06.256018563+00:00,1,0,1
2026-01-30T14:06:06.256028563+00:00,1,1,1
2026-01-30T14:06:06.256039125+00:00,1,0,1
2026-01-30T14:06:06.256087625+00:00,1,1,1
2026-01-30T14:06:06.256098188+00:00,1,0,1
